post_id,platform,content_type,category,creator_type,follower_count,account_age_days,hook_strength,relatability_score,thumbnail_quality,caption_length,hashtag_count,trending_audio,call_to_action,video_duration,post_time,day_of_week,emotion_trigger,views,likes,comments,shares,saves,impressions,reach,watch_time_avg,completion_rate,engagement_rate,first_3sec_retention,viral
901,TikTok,Post,Entertainment,individual,1016,571,2,8,5,115,38,1,1,66,10,7,curiosity,1661,136,57,38,52,2459,1627,51.33,0.78,0.17,0.4,0
902,TikTok,Post,Tech,individual,3306,1494,7,10,3,103,18,1,0,43,4,4,inspiration,10408,481,351,163,174,12801,11364,25.19,0.59,0.112,0.93,1
903,TikTok,Short,Tech,influencer,7316,1886,4,4,10,187,22,0,1,65,14,3,funny,12644,742,341,218,442,19244,12767,34.96,0.54,0.138,0.51,0
904,YouTube,Video,Entertainment,individual,36936,1418,9,10,9,143,11,1,1,34,22,4,funny,75907,6539,1464,1743,1833,115116,98225,16.3,0.48,0.153,1,1
905,Instagram,Post,Education,brand,65004,1393,7,10,1,214,12,0,0,128,14,2,inspiration,45039,1593,755,1121,227,88910,72093,37.58,0.29,0.082,0.88,0
906,YouTube,Short,Entertainment,individual,421450,1115,7,9,2,117,6,0,1,119,21,3,funny,671166,57874,9850,16282,23698,1225964,785735,112.53,0.95,0.16,0.9,0
907,Instagram,Short,Motivation,influencer,374,564,5,8,6,39,36,1,1,133,18,2,inspiration,2688,230,101,27,78,4755,3457,80.13,0.6,0.162,0.61,1
908,Instagram,Video,Meme,individual,86010,1412,4,10,5,61,34,0,1,85,12,6,curiosity,76586,7848,2721,1465,988,171049,151663,78.2,0.92,0.17,0.46,0
909,TikTok,Video,Motivation,individual,510,985,10,1,10,112,13,1,1,114,17,2,curiosity,1439,55,33,12,20,1998,1603,7.93,0.07,0.083,1,1
910,YouTube,Reel,Education,individual,7864,804,1,3,9,36,13,1,1,134,20,4,curiosity,15669,1854,394,328,166,34148,17972,131.42,0.98,0.175,0.31,0
911,YouTube,Short,Tech,individual,9238,1116,9,3,9,35,7,1,1,137,10,2,curiosity,21648,924,551,350,854,29844,15703,49.45,0.36,0.124,1,1
912,Instagram,Video,Education,brand,5319,587,7,6,2,18,4,1,0,102,18,7,funny,13836,1489,684,157,459,33820,23492,77.02,0.76,0.202,0.92,1
913,TikTok,Short,Tech,brand,12894,1705,9,7,8,91,15,1,1,155,21,7,fear,42395,1869,1341,316,684,72435,38098,82.71,0.53,0.099,1,1
914,Instagram,Post,Education,individual,626,406,9,4,4,260,39,0,1,11,10,5,neutral,7521,474,309,98,162,9238,5949,5.5,0.5,0.139,1,1
915,Instagram,Reel,Tech,individual,4902,1746,6,3,1,93,21,0,0,38,17,1,fear,8106,555,343,58,150,9776,4925,5.09,0.13,0.136,0.64,0
916,YouTube,Reel,Meme,brand,17912,766,2,7,3,167,16,1,0,118,13,1,inspiration,20903,1578,789,194,728,27128,19480,18.24,0.15,0.157,0.32,0
917,Instagram,Reel,Tech,influencer,5784,802,3,1,9,59,13,0,0,112,13,2,fear,2382,220,99,23,72,5302,4161,107.1,0.96,0.174,0.57,0
918,YouTube,Reel,Entertainment,brand,7923,731,4,9,8,298,18,1,0,61,14,1,funny,5583,233,185,40,123,8201,5200,38.6,0.63,0.104,0.42,0
919,YouTube,Post,Meme,individual,26377,380,6,2,10,126,10,0,1,30,20,2,neutral,29242,2266,1116,774,1110,68491,35359,17.21,0.57,0.18,0.65,0
920,TikTok,Video,Meme,influencer,7213,641,3,8,4,10,34,0,1,144,17,6,funny,9972,1168,326,108,344,19940,16891,123.14,0.86,0.195,0.52,0
921,Instagram,Video,Entertainment,brand,7391,1638,5,7,1,77,15,1,1,154,3,6,fear,10699,1000,169,263,145,26556,19437,114.15,0.74,0.147,0.64,0
922,YouTube,Short,Tech,influencer,365,864,1,9,10,90,2,1,0,154,5,6,inspiration,75355,2483,2586,2164,2987,153607,110943,75.59,0.49,0.136,0.24,1
923,TikTok,Short,Meme,influencer,11545,1020,6,9,5,224,15,1,1,22,18,4,funny,14061,1506,255,272,143,19499,10107,7.25,0.33,0.155,0.71,0
924,TikTok,Reel,Motivation,brand,13017,1283,2,1,1,290,13,0,0,170,5,4,inspiration,4354,322,121,127,172,8089,5756,111.23,0.65,0.17,0.24,0
925,TikTok,Reel,Meme,individual,180581,1206,10,1,5,89,27,1,0,153,2,2,inspiration,418748,31670,17140,9480,3836,587838,494467,91.27,0.6,0.148,1,1
926,TikTok,Reel,Meme,individual,13278,1015,9,10,6,221,25,0,1,106,16,5,inspiration,27041,2066,441,404,1027,52922,39212,37.57,0.35,0.146,0.95,1
927,Instagram,Post,Motivation,individual,1321,676,9,3,10,125,3,1,0,40,2,5,curiosity,1854,157,85,23,21,4468,2529,33.87,0.85,0.154,1,0
928,YouTube,Short,Education,individual,3642,1610,1,5,1,76,25,1,0,147,8,6,fear,2140,200,70,53,57,3105,1617,116.26,0.79,0.178,0.31,0
929,Instagram,Short,Motivation,influencer,12251,1049,5,5,6,190,16,1,1,63,8,7,curiosity,31101,1390,1108,787,535,49910,25359,38.31,0.61,0.123,0.55,1
930,TikTok,Video,Tech,influencer,1371,824,5,5,9,70,34,0,0,110,14,4,fear,8279,869,87,114,256,14552,7378,10.42,0.09,0.16,0.67,1
931,TikTok,Post,Motivation,individual,921,645,8,4,1,102,15,1,0,82,6,6,fear,2279,254,25,36,60,5612,4923,27.49,0.34,0.165,1,1
932,TikTok,Reel,Entertainment,individual,807,391,1,8,10,87,9,1,1,37,9,6,inspiration,4664,481,228,70,77,9546,7886,2.99,0.08,0.184,0.23,1
933,YouTube,Short,Entertainment,influencer,3473,1417,4,2,7,122,32,0,0,55,21,4,curiosity,1083,96,20,10,5,1628,848,27,0.49,0.121,0.53,0
934,TikTok,Short,Tech,individual,24449,746,2,2,2,267,2,0,1,76,10,4,funny,533225,56418,21252,15892,14116,1330678,958902,36.28,0.48,0.202,0.23,1
935,YouTube,Reel,Motivation,individual,950,209,2,7,10,246,11,0,0,87,18,4,neutral,6016,526,158,131,113,7280,3800,42.51,0.49,0.154,0.23,1
936,Instagram,Reel,Tech,individual,2231,1585,5,3,5,241,7,0,1,124,21,7,curiosity,2312,103,53,64,74,4626,2788,41.54,0.34,0.127,0.53,0
937,YouTube,Reel,Education,individual,8451,844,2,6,2,51,9,0,1,55,21,4,funny,14269,455,413,403,268,25710,14588,24.69,0.45,0.108,0.37,0
938,Instagram,Short,Motivation,brand,3211,820,5,6,4,177,8,1,0,32,10,4,neutral,5789,210,255,141,82,11822,6200,11.73,0.37,0.119,0.59,0
939,TikTok,Reel,Meme,influencer,559,677,10,10,2,28,13,1,1,76,18,1,neutral,4469,419,176,34,130,9761,8353,15.45,0.2,0.17,1,1
940,Instagram,Video,Education,influencer,11101,1066,1,2,2,234,35,1,1,148,3,1,curiosity,20378,2306,297,263,124,25768,17952,41.61,0.28,0.147,0.17,0
941,YouTube,Post,Education,individual,880,774,10,5,10,164,14,0,1,85,6,3,funny,2029,159,35,32,66,4344,2496,40.34,0.47,0.144,1,1
942,TikTok,Short,Tech,brand,2387,952,5,1,3,120,15,1,1,15,10,2,curiosity,12772,1459,248,124,336,15398,11118,9.73,0.65,0.17,0.65,1
943,TikTok,Post,Entertainment,influencer,2218,1223,5,6,9,72,13,1,0,79,13,6,curiosity,11818,575,532,214,426,21494,13066,27.4,0.35,0.148,0.52,1
944,YouTube,Reel,Education,brand,8372,452,5,10,6,276,13,0,0,64,3,4,curiosity,11047,920,126,188,387,16155,13210,32.53,0.51,0.147,0.67,0
945,Instagram,Short,Motivation,influencer,5483,219,10,8,6,88,19,1,0,176,19,6,curiosity,559608,22151,24387,13222,3951,1169425,649110,38.44,0.22,0.114,1,1
946,YouTube,Post,Entertainment,brand,997,975,8,8,5,281,13,0,1,52,3,1,neutral,3358,226,129,92,31,8160,5660,15.26,0.29,0.142,1,1
947,TikTok,Reel,Tech,brand,344,1660,9,6,4,125,12,0,0,153,4,5,inspiration,515,31,16,9,3,628,333,145.58,0.95,0.115,0.98,0
948,Instagram,Reel,Education,individual,601,492,2,4,5,155,39,1,1,5,18,7,inspiration,1963,73,23,35,26,4690,3703,2.29,0.46,0.08,0.33,1
949,TikTok,Post,Entertainment,influencer,4271,467,5,9,2,239,22,1,1,168,6,2,funny,14455,1195,600,336,192,18134,9524,74.34,0.44,0.161,0.54,1
950,TikTok,Reel,Tech,brand,1970,1155,4,5,5,210,28,0,0,45,23,4,funny,4560,437,209,72,49,9703,4902,15.71,0.35,0.168,0.53,1
951,YouTube,Video,Tech,influencer,14553,1203,5,7,5,215,17,0,1,72,0,7,neutral,18850,909,409,421,704,44221,38300,14.51,0.2,0.13,0.52,0
952,YouTube,Short,Meme,individual,912,1227,6,1,2,21,26,0,0,179,0,7,inspiration,275,9,11,2,10,410,244,67.14,0.38,0.116,0.8,0
953,TikTok,Video,Motivation,influencer,33762,118,7,3,6,156,35,0,0,32,3,3,curiosity,166217,5649,3793,3207,5028,260537,149434,18.51,0.58,0.106,0.94,1
954,TikTok,Reel,Entertainment,influencer,3478,1798,3,9,6,116,27,1,1,112,20,5,funny,4345,417,177,106,56,9400,5899,23.18,0.21,0.174,0.48,0
955,YouTube,Reel,Education,brand,4741,1917,4,1,2,40,6,1,0,145,21,2,fear,4768,185,154,38,59,9882,6772,26.62,0.18,0.091,0.42,0
956,TikTok,Post,Entertainment,influencer,1539,806,5,10,7,42,23,1,1,93,4,6,curiosity,2612,107,125,69,27,5758,3383,17.69,0.19,0.126,0.65,0
957,Instagram,Video,Education,brand,3325,576,3,2,7,19,9,0,1,152,0,6,curiosity,1924,206,61,11,75,4614,3138,126.3,0.83,0.183,0.34,0
958,TikTok,Video,Education,brand,1094,530,8,10,7,208,26,0,1,151,8,2,curiosity,197,21,5,4,4,309,199,110.38,0.73,0.173,0.94,0
959,TikTok,Reel,Motivation,individual,2560,1445,8,1,4,38,37,0,1,105,13,4,fear,2808,270,127,30,22,4714,3392,34.32,0.33,0.16,1,0
960,TikTok,Reel,Tech,individual,1275,46,7,7,2,124,1,0,0,161,12,7,inspiration,10382,423,116,129,341,15916,8335,109,0.68,0.097,0.83,1
961,Instagram,Short,Meme,brand,1408,864,6,3,9,214,0,1,1,44,4,7,neutral,312,18,5,8,5,637,499,16.03,0.36,0.115,0.85,0
962,Instagram,Post,Education,individual,6349,454,3,10,10,148,36,1,0,139,11,4,inspiration,12828,1001,322,308,299,27604,15625,3.8,0.03,0.15,0.52,1
963,TikTok,Post,Meme,influencer,661,1520,1,4,4,247,39,1,0,74,2,7,fear,2888,101,34,78,99,5303,4703,26.9,0.36,0.108,0.29,1
964,TikTok,Short,Meme,individual,6968,259,6,9,1,195,39,0,0,156,11,7,funny,18034,1245,248,417,302,34289,24113,124.42,0.8,0.123,0.65,1
965,Instagram,Short,Education,individual,2000,1622,1,2,6,209,6,0,0,93,1,4,curiosity,46757,2787,1294,458,970,96451,50634,16.3,0.18,0.118,0.27,1
966,TikTok,Reel,Tech,brand,2167,564,8,3,5,59,9,0,1,24,11,4,funny,4699,299,199,90,41,8799,7367,10.2,0.42,0.134,0.87,1
967,YouTube,Short,Tech,brand,177,959,7,9,6,212,31,0,1,95,19,1,neutral,755,90,27,18,4,1030,561,77.37,0.81,0.184,0.79,1
968,YouTube,Post,Meme,influencer,485,1115,6,10,7,78,39,1,0,18,1,4,neutral,3566,226,140,53,96,6780,3629,14.32,0.8,0.144,0.76,1
969,Instagram,Video,Motivation,individual,16914,46,2,4,4,212,21,0,0,113,21,4,fear,1484,157,42,29,51,3353,2448,92.3,0.82,0.188,0.4,0
970,Instagram,Reel,Meme,brand,8167,957,7,6,3,217,7,0,1,146,17,7,curiosity,17385,1485,406,381,368,21995,18757,65.02,0.45,0.152,0.96,1
971,YouTube,Post,Meme,influencer,3078,1867,6,3,1,106,18,1,1,66,1,1,funny,16448,1648,588,130,297,35766,28720,10.89,0.17,0.162,0.86,1
972,Instagram,Video,Motivation,brand,3467,238,8,6,5,50,2,1,0,125,12,7,fear,15733,1673,343,331,106,26669,17117,61.06,0.49,0.156,0.88,1
973,YouTube,Reel,Meme,influencer,2750,1664,7,3,8,226,34,0,1,18,13,4,inspiration,75455,7927,1270,2133,1778,149848,99132,16.77,0.93,0.174,0.76,1
974,TikTok,Short,Education,influencer,6553,205,4,7,10,248,35,0,1,98,6,1,inspiration,25878,1033,478,760,787,56011,44002,89.84,0.92,0.118,0.49,1
975,YouTube,Reel,Tech,influencer,5817,1760,4,10,10,210,39,0,0,111,9,2,inspiration,3426,178,103,29,100,8371,6786,38.62,0.35,0.12,0.48,0
976,TikTok,Reel,Tech,individual,6726,1977,4,3,7,76,29,1,1,62,19,2,funny,23421,1841,806,701,916,58286,39762,59.98,0.97,0.182,0.5,1
977,YouTube,Post,Meme,influencer,1638,163,3,7,6,84,6,1,0,49,12,5,fear,7705,427,375,186,305,16670,14484,4.53,0.09,0.168,0.38,1
978,Instagram,Short,Entertainment,influencer,7842,1380,1,4,7,137,26,0,1,134,16,1,inspiration,5717,610,179,76,182,7391,6165,37,0.28,0.183,0.37,0
979,TikTok,Reel,Entertainment,brand,5593,1550,3,5,7,87,9,1,0,108,7,7,curiosity,15265,1603,272,138,477,36415,27281,27.95,0.26,0.163,0.3,1
980,TikTok,Reel,Tech,brand,38231,641,6,6,7,146,33,1,0,102,3,7,curiosity,112855,6527,3664,3136,2338,153228,80205,70.17,0.69,0.139,0.74,1
981,TikTok,Video,Education,influencer,3612,1345,9,6,2,184,28,1,1,45,21,5,funny,8157,488,370,201,219,18734,13824,16.54,0.37,0.157,1,1
982,Instagram,Video,Meme,influencer,8473,97,8,8,5,189,38,1,1,25,18,1,inspiration,11869,1302,427,102,447,23420,18991,24.75,0.99,0.192,0.93,0
983,Instagram,Post,Meme,influencer,4028,790,2,2,2,209,9,0,0,146,14,6,curiosity,3370,400,68,21,113,5149,2720,91.31,0.63,0.179,0.49,0
984,TikTok,Post,Education,influencer,813,920,6,9,10,249,0,0,0,165,19,3,neutral,2971,212,73,34,21,6299,4972,86.65,0.53,0.114,0.69,1
985,Instagram,Video,Tech,influencer,18634,669,1,7,10,265,10,1,1,178,12,7,curiosity,17646,1910,724,366,694,22491,12495,122.68,0.69,0.209,0.39,0
986,YouTube,Reel,Meme,individual,114,1960,5,3,3,237,33,1,0,57,11,6,inspiration,234,22,4,2,7,287,183,7.13,0.13,0.15,0.63,1
987,YouTube,Reel,Entertainment,individual,1309,1537,9,3,2,25,17,1,1,150,5,2,curiosity,3467,386,83,35,111,4614,2801,28.18,0.19,0.177,0.98,1
988,Instagram,Video,Education,influencer,1092,195,9,10,7,138,13,0,0,40,1,3,inspiration,5139,464,152,126,114,12503,7319,6.24,0.16,0.167,0.93,1
989,TikTok,Post,Tech,individual,1259,708,10,6,1,287,10,0,0,169,18,2,fear,3096,214,41,39,113,6024,3480,97.95,0.58,0.131,1,1
990,TikTok,Short,Meme,individual,26680,719,7,3,9,166,36,0,0,20,11,2,funny,36276,3442,1674,212,749,62894,55149,14.22,0.71,0.168,0.73,0
991,YouTube,Short,Meme,individual,4586,321,7,4,6,96,1,1,0,142,5,7,inspiration,12127,646,558,190,406,24588,13681,56.44,0.4,0.148,0.96,1
992,TikTok,Short,Meme,individual,568,771,5,4,5,93,32,1,0,7,7,7,funny,3140,170,62,35,116,4914,3484,4.5,0.64,0.122,0.7,1
993,TikTok,Post,Education,brand,400,450,4,9,2,96,12,1,1,11,22,1,funny,231,26,9,5,8,531,348,9.23,0.84,0.208,0.59,0
994,TikTok,Reel,Education,individual,27857,714,1,3,10,205,6,0,0,43,15,3,funny,58903,3771,771,312,888,102806,56395,2.38,0.06,0.097,0.17,1
995,YouTube,Short,Entertainment,brand,8317,71,3,4,4,222,2,1,1,72,14,3,inspiration,11707,1031,338,73,362,28480,23051,27.43,0.38,0.154,0.37,0
996,YouTube,Reel,Meme,brand,5122,910,5,5,6,39,22,1,1,9,17,6,inspiration,24973,2263,318,198,925,59129,40159,6.41,0.71,0.148,0.75,1
997,TikTok,Post,Motivation,brand,706,1988,2,8,1,68,9,0,1,11,15,2,inspiration,419,44,12,10,5,848,459,9.46,0.86,0.169,0.48,0
998,Instagram,Short,Meme,influencer,3753,1748,1,3,1,34,15,1,0,145,19,4,inspiration,7061,280,255,198,75,12692,7803,87.38,0.6,0.114,0.2,0
999,YouTube,Video,Education,influencer,2129,425,7,4,7,100,30,1,1,6,20,2,neutral,7447,558,87,51,242,17059,13438,5.29,0.88,0.126,0.9,1
1000,Instagram,Reel,Education,brand,994,496,8,3,8,230,36,0,1,175,8,3,funny,270,14,6,5,10,327,291,113.19,0.65,0.13,0.9,0
1001,YouTube,Short,Entertainment,brand,8832,986,4,5,10,249,14,0,0,33,10,5,inspiration,7659,543,246,61,253,13009,6862,26.31,0.8,0.144,0.41,0
1002,YouTube,Post,Entertainment,individual,8170,295,7,7,6,262,26,0,0,169,10,4,fear,7854,619,338,92,287,17367,14326,168.78,1,0.17,0.98,0
1003,Instagram,Reel,Entertainment,influencer,419,485,3,5,7,23,9,0,1,35,12,7,curiosity,9408,432,216,174,103,21873,11316,2.73,0.08,0.098,0.4,1
1004,TikTok,Short,Education,brand,28611,1634,7,3,7,53,14,0,0,164,7,5,funny,38256,2984,896,508,1392,47890,30924,75.37,0.46,0.151,0.82,0
1005,Instagram,Post,Motivation,brand,5782,1185,5,2,3,141,33,0,0,35,15,2,neutral,10997,1269,124,323,390,23726,19389,14.64,0.42,0.192,0.75,0
1006,Instagram,Short,Tech,influencer,7732,1144,7,9,10,245,14,1,1,80,20,5,curiosity,7854,743,123,66,236,12609,6518,35.68,0.45,0.149,0.97,0
1007,TikTok,Short,Tech,influencer,22202,1564,9,8,7,29,16,0,1,94,18,4,neutral,38242,4496,820,412,1308,67943,45291,40.56,0.43,0.184,1,0
1008,Instagram,Video,Education,individual,492,1025,6,7,1,209,32,0,1,51,19,4,curiosity,2799,268,111,83,92,3908,2732,42.63,0.84,0.198,0.89,1
1009,TikTok,Video,Entertainment,individual,204,830,5,8,1,127,35,0,0,59,6,4,inspiration,6191,517,266,115,78,15259,7663,21.24,0.36,0.158,0.61,1
1010,Instagram,Post,Motivation,individual,2946,1895,4,3,7,294,33,0,1,11,16,5,neutral,2411,88,51,17,84,5050,4486,7.32,0.67,0.1,0.67,0
1011,TikTok,Video,Education,brand,88003,414,1,3,8,249,29,0,0,131,6,5,neutral,88957,7338,3300,2662,539,152816,126628,13.77,0.11,0.156,0.12,0
1012,TikTok,Reel,Education,influencer,6132,1346,7,2,7,192,6,1,0,121,8,2,fear,6873,374,72,169,230,9539,6539,28.33,0.23,0.123,0.75,0
1013,Instagram,Post,Entertainment,individual,3329,1231,2,9,5,254,37,1,1,90,13,7,inspiration,2686,290,121,43,61,6348,5175,38.59,0.43,0.192,0.33,0
1014,Instagram,Reel,Entertainment,individual,4558,1269,1,9,2,149,26,1,0,50,6,5,inspiration,3967,373,163,46,40,6524,4745,16.01,0.32,0.157,0.25,0
1015,TikTok,Post,Tech,brand,3047,618,4,2,2,116,21,1,0,137,8,4,neutral,5079,394,77,42,162,11605,7086,117.52,0.86,0.133,0.64,0
1016,TikTok,Post,Meme,individual,94,1222,1,10,9,208,32,0,0,11,4,2,funny,223,25,6,4,4,500,428,3.7,0.34,0.175,0.17,1
1017,Instagram,Reel,Tech,influencer,104,163,7,10,1,96,32,1,0,141,20,5,fear,287,17,11,6,7,674,444,120.5,0.85,0.143,0.78,1
1018,TikTok,Short,Motivation,individual,282,1652,1,2,4,168,4,1,0,12,1,7,curiosity,1275,72,45,27,50,1787,1314,3.39,0.28,0.152,0.16,1
1019,Instagram,Short,Education,brand,5259,749,2,9,10,17,20,0,1,102,23,5,neutral,9988,676,362,91,201,16628,8320,65.15,0.64,0.133,0.32,0
1020,TikTok,Video,Entertainment,brand,3852,804,10,9,2,191,30,0,1,101,19,6,funny,12739,1164,558,66,161,26636,17723,67.89,0.67,0.153,1,1
1021,Instagram,Video,Entertainment,influencer,22095,261,5,1,5,257,26,1,0,35,11,4,fear,14770,509,450,251,462,35506,25872,11.3,0.32,0.113,0.57,0
1022,TikTok,Post,Education,brand,401,1897,7,10,10,71,6,0,1,65,3,5,neutral,1577,109,57,46,60,3718,3094,26.93,0.41,0.172,0.88,1
1023,Instagram,Post,Education,influencer,229,908,4,2,7,179,28,0,1,73,17,5,fear,845,77,30,9,11,1957,1017,9.38,0.13,0.15,0.42,1
1024,Instagram,Video,Motivation,individual,2300,933,7,8,4,47,14,0,1,82,20,4,curiosity,6221,500,196,72,212,9133,6277,47.82,0.58,0.158,0.75,1
1025,Instagram,Video,Tech,individual,3357,178,1,4,4,196,2,1,0,55,20,2,curiosity,16582,953,484,463,326,29750,24403,13.83,0.25,0.134,0.15,1
1026,Instagram,Post,Tech,brand,3525,57,8,5,10,25,30,1,0,32,6,6,inspiration,1812,137,47,35,21,2709,1619,5.98,0.19,0.132,0.92,0
1027,Instagram,Short,Education,brand,3342,276,7,3,1,189,39,0,0,143,13,7,funny,17169,1461,423,196,109,38932,25132,101.63,0.71,0.127,0.81,1
1028,YouTube,Short,Tech,brand,20144,1873,6,9,6,273,16,1,0,80,21,6,neutral,46395,4205,1696,925,561,88077,44693,35.4,0.44,0.159,0.81,1
1029,YouTube,Short,Motivation,brand,8446,686,6,2,6,108,30,0,0,44,3,5,fear,5187,609,248,74,204,8019,4424,3.51,0.08,0.219,0.8,0
1030,TikTok,Short,Tech,brand,220,228,6,5,4,155,13,0,0,116,22,7,neutral,2212,131,32,36,11,2724,2260,47.8,0.41,0.095,0.63,1
1031,TikTok,Reel,Entertainment,brand,213,1891,3,6,5,93,10,0,1,164,13,4,neutral,3281,149,63,63,50,6471,3885,70.42,0.43,0.099,0.45,1
1032,Instagram,Reel,Entertainment,brand,1784,989,5,8,8,107,22,0,1,78,4,1,inspiration,4894,304,113,35,124,7851,5082,46.53,0.6,0.118,0.65,1
1033,YouTube,Post,Meme,brand,982,1247,5,9,5,212,9,1,1,155,21,7,curiosity,1058,66,47,29,6,1985,1301,153.24,0.99,0.14,0.71,0
1034,TikTok,Post,Tech,individual,141,512,1,9,3,26,21,1,0,162,16,4,curiosity,1731,172,28,15,40,3755,2320,97.41,0.6,0.147,0.29,1
1035,Instagram,Video,Entertainment,brand,509,1010,9,1,1,180,29,0,0,45,20,4,curiosity,4942,383,55,146,37,7532,5804,31.93,0.71,0.126,1,1
1036,Instagram,Video,Motivation,brand,1000,1794,1,8,9,62,37,0,1,56,13,3,fear,888,69,17,23,26,1333,692,45.26,0.81,0.152,0.38,0
1037,TikTok,Reel,Meme,brand,951,292,8,7,3,27,32,0,1,96,3,7,neutral,279,10,2,3,5,526,320,24.66,0.26,0.072,0.82,0
1038,TikTok,Post,Meme,brand,13095,167,7,5,3,145,0,1,0,15,19,3,funny,52036,1946,1260,824,734,87227,60830,4.24,0.28,0.092,0.74,1
1039,YouTube,Reel,Entertainment,brand,9590,1654,6,2,3,26,17,0,1,118,10,2,inspiration,14793,464,556,110,133,29840,25870,88.38,0.75,0.085,0.68,0
1040,Instagram,Video,Education,individual,614,1184,2,7,9,45,22,0,1,78,17,7,neutral,619,28,14,18,5,962,516,21.71,0.28,0.105,0.23,0
1041,YouTube,Reel,Meme,influencer,40,1761,4,4,1,98,25,1,1,143,22,2,curiosity,2106,243,43,58,80,3180,2528,39.95,0.28,0.201,0.63,1
1042,TikTok,Short,Tech,individual,1133,531,10,1,6,57,26,0,1,24,5,3,fear,1956,78,49,43,25,3467,2707,18.93,0.79,0.1,1,0
1043,TikTok,Reel,Tech,brand,4500,1784,1,1,9,182,10,0,0,145,12,6,inspiration,2442,271,40,17,75,5139,3231,41.07,0.28,0.165,0.29,0
1044,YouTube,Post,Meme,influencer,4084,1772,5,1,3,291,3,1,1,80,16,2,funny,13389,757,539,290,408,22029,17040,75.96,0.95,0.149,0.63,1
1045,YouTube,Reel,Entertainment,individual,1354,1016,7,1,5,159,24,0,0,114,11,7,curiosity,4216,196,100,90,92,5697,4465,84.72,0.74,0.113,0.99,1
1046,TikTok,Short,Motivation,influencer,1503,304,3,7,8,72,22,0,0,108,10,7,curiosity,590,68,22,17,20,1090,556,38.09,0.35,0.215,0.33,0
1047,TikTok,Video,Entertainment,influencer,1556,197,7,6,8,47,1,1,0,129,8,1,funny,3652,300,70,99,24,7750,4771,27.63,0.21,0.135,0.93,1
1048,TikTok,Reel,Tech,individual,674,198,4,7,5,208,3,0,0,80,16,4,neutral,4091,456,200,99,48,6600,3605,57.36,0.72,0.196,0.42,1
1049,YouTube,Video,Entertainment,influencer,2404,1285,5,1,2,41,18,0,1,60,4,3,curiosity,3108,209,128,47,91,6946,3706,31.42,0.52,0.153,0.57,0
1050,YouTube,Short,Education,brand,333,1709,7,10,7,269,11,0,0,46,1,4,neutral,2181,73,78,17,83,4834,3646,40.03,0.87,0.115,0.71,1
1051,TikTok,Video,Meme,individual,129312,1009,2,10,9,290,29,0,1,139,10,5,fear,74934,8847,1099,1183,537,138529,91956,108.38,0.78,0.156,0.48,0
1052,Instagram,Reel,Tech,brand,2073,604,1,7,8,69,28,0,1,23,8,2,neutral,3545,395,109,104,139,8858,7439,14.57,0.63,0.211,0.36,0
1053,Instagram,Video,Motivation,brand,12539,491,2,10,7,243,32,0,1,113,15,3,funny,14315,764,252,235,379,28596,25115,29.59,0.26,0.114,0.29,0
1054,TikTok,Post,Meme,influencer,15216,1086,5,2,2,66,30,1,0,142,22,6,inspiration,11497,499,291,95,407,16556,14447,5.24,0.04,0.112,0.59,0
1055,TikTok,Video,Meme,brand,7648,249,2,10,3,258,20,1,0,177,4,7,inspiration,13010,953,247,199,455,32270,27793,136.68,0.77,0.143,0.27,0
1056,YouTube,Post,Tech,individual,91840,1513,3,7,8,162,14,0,0,87,18,7,neutral,252958,14635,6847,3882,8155,495140,369377,26,0.3,0.133,0.35,1
1057,Instagram,Video,Tech,individual,2148,1077,1,6,6,213,31,1,0,85,22,2,inspiration,6136,191,90,165,210,13687,11977,26.5,0.31,0.107,0.19,1
1058,TikTok,Short,Meme,influencer,6389,1498,7,8,5,252,37,0,0,153,7,1,curiosity,27446,2859,640,439,728,53401,37547,12.61,0.08,0.17,0.98,1
1059,Instagram,Short,Education,individual,3294,934,7,8,2,132,28,0,0,114,18,2,fear,2226,220,81,20,45,2987,2275,17.9,0.16,0.164,0.96,0
1060,YouTube,Reel,Motivation,individual,1200,634,5,10,1,283,0,1,0,129,8,5,curiosity,10668,1060,453,191,393,22630,16197,43.4,0.34,0.197,0.55,1
1061,YouTube,Video,Entertainment,brand,1442,1798,4,8,3,30,39,0,1,67,6,1,funny,4666,246,98,134,82,9840,5426,2.23,0.03,0.12,0.63,1
1062,TikTok,Video,Tech,brand,3140,1489,10,6,3,150,31,0,1,104,8,6,neutral,7058,350,254,170,123,15425,7920,83.74,0.81,0.127,1,1
1063,TikTok,Short,Education,brand,6074,175,8,10,4,114,30,1,0,93,14,1,fear,5906,677,254,40,153,13798,7529,23.19,0.25,0.19,0.88,0
1064,Instagram,Short,Education,brand,284,1761,6,8,5,146,10,0,1,152,19,3,fear,9846,748,99,141,87,17430,11726,64.43,0.42,0.109,0.84,1
1065,TikTok,Video,Tech,individual,68182,1089,6,1,2,104,5,0,0,166,11,4,inspiration,63447,2140,1308,600,1760,123793,98059,140.9,0.85,0.092,0.69,0
1066,TikTok,Short,Education,individual,1103,1269,4,3,5,102,4,1,0,46,16,7,funny,47419,3805,688,665,1331,71992,56764,16.53,0.36,0.137,0.6,1
1067,Instagram,Short,Motivation,individual,17813,1093,8,7,7,254,17,1,1,144,13,7,fear,35163,3487,1127,539,955,81727,43929,123.2,0.86,0.174,0.94,0
